,power_pta,power_pvs,power_to_bat,power_to_pta,bat_inyected_power
0,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
1,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
2,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
4,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
5,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
6,9.993648126687885,-0.119,0.0,0.0,10.112648126687885
7,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
8,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
9,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
10,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
11,11.99237775202546,0.07058152035867131,0.0,0.07058152035867131,11.92179623166679
12,9.993648126687885,11.223103375025444,1.2294552483375583,9.993648126687885,0.0
13,9.993648126687885,24.266493512896893,14.272845386209008,9.993648126687885,0.0
14,9.993648126687885,33.79687686115174,23.80322873446385,9.993648126687885,0.0
15,9.993648126687885,39.90946837749536,29.91582025080747,9.993648126687885,0.0
16,9.993648126687885,42.489509653101535,32.49586152641365,9.993648126687885,0.0
17,11.99237775202546,41.002699821183484,29.010322069158022,11.99237775202546,0.0
18,9.993648126687885,34.45405109063907,24.460402963951182,9.993648126687885,0.0
19,9.993648126687885,15.372496732052657,5.378848605364771,9.993648126687885,0.0
20,7.994918501350309,-0.119,0.0,0.0,8.113918501350309
21,5.99618887601273,-0.119,0.0,0.0,6.11518887601273
22,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
23,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
24,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
25,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
26,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
27,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
28,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
29,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
30,9.993648126687885,-0.119,0.0,0.0,10.112648126687885
31,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
32,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
33,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
34,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
35,11.99237775202546,0.002169470664240525,0.0,0.002169470664240525,11.99020828136122
36,9.993648126687885,11.365027163469552,1.3713790367816667,9.993648126687885,0.0
37,9.993648126687885,24.81993870305805,14.826290576370164,9.993648126687885,0.0
38,9.993648126687885,34.778011425269945,24.784363298582058,9.993648126687885,0.0
39,9.993648126687885,41.190547671236814,31.196899544548927,9.993648126687885,0.0
40,9.993648126687885,43.887916738354114,33.89426861166623,9.993648126687885,0.0
41,11.99237775202546,42.50606696304015,30.513689211014686,11.99237775202546,0.0
42,9.993648126687885,35.67792839503151,25.68428026834362,9.993648126687885,0.0
43,9.993648126687885,16.299685410212696,6.306037283524811,9.993648126687885,0.0
44,7.994918501350309,-0.119,0.0,0.0,8.113918501350309
45,5.99618887601273,-0.119,0.0,0.0,6.11518887601273
46,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
47,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
48,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
49,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
50,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
51,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
52,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
53,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
54,9.993648126687885,-0.119,0.0,0.0,10.112648126687885
55,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
